ID,Full_Date_Collected,Month_Collected,Collectors,Weather,County,Locality,GPS_Cords,Time_Collected,Temp_When_Captured_F,Sex,Genus,Species,Date_Ran,Vial#_orControl,Mass_Before_CTmin_g,TC_CTmin_orControl,Start_Time_CTmin,End_Time_CTmin,CTmin_C,Mass_After_CTmin_g,TC_CTmax_orControl,Start_Time_CTmax,End_Time_CTmax,CTmax_C,Mass_After_CTmax_g,Vial_Mass_g,Field_Notes,Bee_Notes,Data_Notes
AMV0552,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:45,80,,Halictus?,,2023-Jul-05,3,6.6315,3,11:48,12:34,2.45,6.6315,3,12:59,13:54,46.91,6.6306,6.6243,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0553,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:47,80,,Halictus?,,2023-Jul-05,2,6.6216,1,11:48,12:37,0.78,6.6217,1,12:59,14:06,53.23,6.6192,6.6024,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0554,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:49,80,,Halictus?,,2023-Jul-05,22,6.6672,22,11:48,12:33,2.31,6.6671,22,12:59,14:07,53.32,6.6630,6.6457,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0555,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:40,81,,Halictus?,,2023-Jul-06,24,6.6547,24,11:57,12:44,1.15,6.6550,24,13:08,14:02,46.52,6.6534,6.6364,,,"Check CTmin video, check CTmax video"
AMV0556,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:41,81,,Halictus?,,2023-Jul-06,16,6.7485,16,11:57,12:42,0.64,6.7489,16,13:08,13:56,45.56,6.7475,6.7330,,,
AMV0557,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:42,81,,Halictus?,,2023-Jul-06,6,6.6276,11,11:57,12:41,0.02,6.6280,11,13:08,14:03,49.63,6.6257,6.6103,,,
AMV0558,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:53,82,,Halictus?,,2023-Jul-06,14,6.6319,14,11:57,12:44,-2.42,6.6325,14,13:08,14:08,51.26,6.6308,6.6234,,,"Check CTmin video, check CTmax video"
AMV0559,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,82,,Halictus?,,2023-Jul-06,1,6.6791,1,11:57,12:44,0.02,6.6795,1,13:08,14:16,53.60,6.6766,6.6585,,,
AMV0560,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:55,82,,Halictus?,,2023-Jul-06,19,6.6979,19,11:57,12:44,-0.60,6.6983,19,13:08,14:07,50.20,6.6960,6.6742,,,"Check CTmin video, check CTmax video"
AMV0561,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:56,82,,Halictus?,,2023-Jul-06,9,6.6434,9,11:57,12:44,-0.80,6.6437,9,13:08,14:10,52.38,6.6407,6.6222,,,"Check CTmin video, check CTmax video"
AMV0562,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:11,82,,Halictus?,,2023-Jul-06,12,6.6103,12,11:57,12:45,-2.48,6.6107,12,13:08,14:11,54.04,6.6078,6.5957,,,
AMV0563,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:12,82,,Halictus?,,2023-Jul-06,4,6.6123,4,11:57,12:45,0.29,6.6126,4,13:08,14:18,54.01,6.6105,6.5989,,,"Check CTmin video, check CTmax video"
AMV0564,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:13,82,,Halictus?,,2023-Jul-06,Control1,6.6796,Control1,NA,NA,NA,6.6794,Control1,NA,NA,NA,6.6792,6.6615,,,
AMV0565,2023-Jul-06,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:14,82,Female,Megachile?,Meg. pugnata,2023-Jul-06,21,6.6791,21,11:57,12:42,1.46,6.6792,21,13:08,14:16,53.39,6.6754,6.6586,,,
AMV0566,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:44,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,24,6.7718,24,10:59,11:42,2.66,6.7740,24,12:05,13:22,57.61,6.7614,6.6576,,,"Check CTmin video, check CTmax video"
AMV0567,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:45,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,14,6.7184,14,10:59,11:37,2.70,6.7179,14,12:05,NA,NA,6.7054,6.6130,,,"Check CTmin video, check CTmax video"
AMV0568,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:52,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,9,6.7918,9,10:59,11:40,1.70,6.7913,9,12:05,13:17,57.62,6.7768,6.6321,,,"Check CTmin video, check CTmax video"
AMV0569,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:53,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,22,6.6850,22,10:59,NA,NA,6.6836,NA,NA,NA,NA,6.6790,6.5937,,"Took off the Ctmin machine but it had its proboscis out unlike the rest when it reached CTmin, must have missed it when it first reached its cue. Did not place on the CTmax machine but the bee did recover quickly during the acclimation period and was doing fine so note if other bees of this species do the same moving forward.",
AMV0570,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:54,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,17,6.7457,16,10:59,11:42,1.20,6.7452,17,12:05,13:20,59.48,6.7326,6.6170,,,
AMV0571,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:59,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,12,6.7550,12,10:59,11:39,2.12,6.7554,12,12:05,13:18,59.16,6.7411,6.6147,,,
AMV0572,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:00,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,1,6.7729,1,10:59,11:42,2.63,6.7730,1,12:05,13:24,59.13,6.7562,6.6526,,,
AMV0573,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:01,74,Female,Megachile?,Meg. pugnata,2023-Jul-07,Control1,6.7901,Control1,NA,NA,NA,6.7896,Control1,NA,NA,NA,6.7880,6.6492,,,
AMV0574,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:14,75,Female,Megachile?,Meg. pugnata,2023-Jul-07,19,6.8168,19,10:59,11:40,1.65,6.8145,19,12:05,13:22,59.34,6.7963,6.6760,,,"Check CTmin video, check CTmax video"
AMV0575,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:15,75,Female,Megachile?,Meg. pugnata,2023-Jul-07,4,6.7305,4,10:59,11:40,3.83,6.7302,4,12:05,13:25,59.01,6.7160,6.6025,,,"Check CTmin video, check CTmax video"
AMV0576,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:16,75,Female,Megachile?,Meg. pugnata,2023-Jul-07,3,6.7897,3,10:59,11:42,2.63,6.7881,3,12:05,13:26,59.74,6.7752,6.6709,,,
AMV0577,2023-Jul-07,July,Alejandro_Medina_Valencia,Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:17,75,Female,Megachile?,Meg. pugnata,2023-Jul-07,6,6.7306,7,10:59,11:38,3.16,6.7289,16,12:05,13:19,58.88,6.7149,6.6147,,,
AMV0578,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:48,70,Female,Megachile?,Meg. pugnata,2023-Jul-10,3,6.8014,3,10:52,11:32,4.09,6.8013,3,11:59,13:18,58.42,6.7823,6.6739,,,
AMV0579,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:49,70,Female,Megachile?,Meg. pugnata,2023-Jul-10,22,6.6925,22,10:52,11:32,3.73,6.6908,22,11:59,13:17,58.36,6.6748,6.5934,,,
AMV0580,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:50,70,Female,Megachile?,Meg. pugnata,2023-Jul-10,16,6.8408,16,10:52,11:33,2.57,6.8411,16,11:59,13:12,58.49,6.8245,6.7285,,,
AMV0581,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:51,70,Female,Megachile?,Meg. pugnata,2023-Jul-10,12,6.7445,12,10:52,11:35,0.56,6.7450,12,11:59,13:12,59.12,6.7331,6.6102,,,
AMV0582,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:57,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,1,6.7814,1,10:52,11:31,4.27,6.7804,1,11:59,13:14,57.03,6.7672,6.6543,,,
AMV0583,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:58,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,19,6.7348,19,10:52,11:31,3.24,6.7333,19,11:59,13:13,57.83,6.7170,6.6122,,,"Check CTmin video, check CTmax video"
AMV0584,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",9:59,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,7,6.7886,7,10:52,11:34,1.38,6.7887,11,11:59,13:12,59.19,6.7751,6.6345,,,
AMV0585,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:00,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,4,6.7037,4,10:52,11:36,2.24,6.7030,4,11:59,13:21,60.22,6.6880,6.5917,,,"Check CTmin video, check CTmax video"
AMV0586,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:12,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,14,6.7954,14,10:52,11:33,1.02,6.7946,14,11:59,13:12,57.99,6.7816,6.6736,,,"Check CTmin video, check CTmax video"
AMV0587,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:13,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,24,6.7611,24,10:52,11:33,3.62,6.7610,24,11:59,13:18,58.56,6.7490,6.6557,,,"Check CTmin video, check CTmax video"
AMV0588,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:14,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,Control1,6.8088,Control1,NA,NA,NA,6.8065,Control1,NA,NA,NA,6.8038,6.6679,,,
AMV0589,2023-Jul-10,July,Alejandro_Medina_Valencia,Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:15,71,Female,Megachile?,Meg. pugnata,2023-Jul-10,9,6.7340,9,10:52,11:30,3.43,6.7326,9,11:59,13:12,57.85,6.7189,6.6194,,,"Check CTmin video, check CTmax video"
AMV0590,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:18,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,22,6.7297,22,11:15,11:54,3.78,6.7290,22,12:38,13:55,57.70,6.7093,6.5573,,"When taken off for CTmin had its proboscious out, recovered normally however after 5 mins off the machine NOTE: FIRE ALARM AT 12:12 so bees  acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins",
AMV0591,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:20,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,4,6.8064,4,11:15,11:56,3.43,6.8067,4,12:38,13:55,57.80,6.7915,6.6627,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,"Check CTmin video, check CTmax video"
AMV0592,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:21,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,3,6.7717,3,11:15,11:56,3.41,6.7741,3,12:38,13:54,56.95,6.7627,6.6736,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,
AMV0593,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:22,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,Control1,6.7622,Control1,NA,NA,NA,6.7604,Control1,NA,NA,NA,6.7595,6.6571,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,
AMV0594,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:26,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,17,6.7403,16,11:15,11:52,4.70,6.7397,17,12:38,13:52,59.06,6.7272,6.6119,,"When taken off for CTmin had its proboscious out, recovered normally however after 5 mins off the machine NOTE: FIRE ALARM AT 12:12 so bees  acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins",
AMV0595,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:27,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,1,6.7873,1,11:15,11:55,3.89,6.7853,1,12:38,13:56,58.70,6.7673,6.6534,,"When taken off for CTmin had its proboscious out, recovered normally however after 5 mins off the machine NOTE: FIRE ALARM AT 12:12 so bees  acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins",
AMV0596,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:28,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,19,6.7315,19,11:15,11:54,2.91,6.7315,19,12:38,13:52,57.56,6.7199,6.6153,,"When taken off for CTmin had its proboscious out, recovered normally however after 5 mins off the machine NOTE: FIRE ALARM AT 12:12 so bees  acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins","Check CTmin video, check CTmax video"
AMV0597,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:29,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,9,6.7193,9,11:15,11:56,1.71,6.7190,9,12:38,13:51,57.95,6.7095,6.6245,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,"Check CTmin video, check CTmax video"
AMV0598,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:34,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,12,6.7211,12,11:15,11:56,1.40,6.7213,12,12:38,13:51,58.84,6.7108,6.6116,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,
AMV0599,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:35,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,24,6.8072,24,11:15,11:54,4.46,6.8050,24,12:38,13:58,58.81,6.7842,6.6577,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,"Check CTmin video, check CTmax video"
AMV0600,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:36,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,14,6.7777,14,11:15,11:53,2.62,6.7775,14,12:38,13:52,58.62,6.7643,6.6516,,NOTE: FIRE ALARM AT 12:12 so bees acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins,"Check CTmin video, check CTmax video"
AMV0601,2023-Jul-11,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:37,73,Female,Megachile?,Meg. pugnata,2023-Jul-11,6,6.7273,7,11:15,11:51,4.69,6.7257,11,12:38,13:52,59.40,6.7134,6.6216,,"When taken off for CTmin had its proboscious out, recovered normally however after 5 mins off the machine NOTE: FIRE ALARM AT 12:12 so bees  acclimated an extra 20 mins between CTmin and CTmax for a total of 40 mins",
AMV0602,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:39,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,9,6.7409,9,11:40,12:18,3.77,6.7413,9,12:42,13:55,57.91,6.7301,6.6301,,,
AMV0603,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:40,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,24,6.7604,24,11:40,12:17,5.10,6.7593,24,12:42,NA,NA,6.7423,6.6511,,,Missed CTmax cue
AMV0604,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:41,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,12,6.6991,12,11:40,12:16,3.28,6.6992,12,12:42,13:57,60.24,6.6856,6.6052,,,
AMV0605,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:42,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,1,6.7754,1,11:40,12:19,4.46,6.7744,1,12:42,14:00,58.88,6.7596,6.6523,,,
AMV0606,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:46,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,14,6.7335,14,11:40,12:18,2.77,6.7337,14,12:42,13:56,58.54,6.7123,6.6179,,,
AMV0607,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:47,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,19,6.7439,19,11:40,12:20,2.81,6.7441,19,12:42,13:56,57.94,6.7322,6.6217,,,
AMV0608,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:48,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,4,6.7329,4,11:40,12:19,4.36,6.7326,4,12:42,14:00,58.35,6.7153,6.6061,,,
AMV0609,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:49,77,Female,Megachile?,Meg. pugnata,2023-Jul-13,3,6.8801,3,11:40,12:19,4.59,6.8782,3,12:42,14:01,58.58,6.8574,6.7299,,,
AMV0610,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:56,78,Female,Megachile?,Meg. pugnata,2023-Jul-13,Control1,6.7892,Control1,NA,NA,NA,6.7869,Control1,NA,NA,NA,6.7838,6.6572,,,
AMV0611,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:57,78,Female,Megachile?,Meg. pugnata,2023-Jul-13,22,6.7453,16,11:40,12:19,3.46,6.7456,22,12:42,13:59,57.66,6.7318,6.5944,,,
AMV0612,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:58,78,Female,Megachile?,Meg. pugnata,2023-Jul-13,18,6.8098,18,11:40,12:17,4.41,6.8092,18,12:42,13:57,58.37,6.7934,6.6300,,,
AMV0613,2023-Jul-13,July,Alejandro_Medina_Valencia,Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:59,78,Female,Megachile?,Meg. pugnata,2023-Jul-13,6,6.7359,6,11:40,12:17,4.05,6.7349,16,12:42,13:56,58.57,6.7223,6.6146,,,
